,gml_id,id,metadataproperty,description_href,description_title,description_nilreason,description,descriptionreference_href,descriptionreference_title,descriptionreference_nilreason,identifier_codespace,identifier,name,location_location,godlo,akt_rok,piksel,kolor,zrodlo_danych,uklad_xy,modul_archiwizacji,nr_zglosz,akt_data_frame,akt_data_id,akt_data_metadataproperty,akt_data_description_href,akt_data_description_title,akt_data_description_nilreason,akt_data_description,akt_data_descriptionreference_href,akt_data_descriptionreference_title,akt_data_descriptionreference_nilreason,akt_data_identifier_codespace,akt_data_identifier,akt_data_name,akt_data_relatedtime,akt_data_timeposition_frame,akt_data_timeposition_calendareraname,akt_data_timeposition_indeterminateposition,akt_data_timeposition,czy_ark_wypelniony,url_do_pobrania,dt_pzgik_frame,dt_pzgik_id,dt_pzgik_metadataproperty,dt_pzgik_description_href,dt_pzgik_description_title,dt_pzgik_description_nilreason,dt_pzgik_description,dt_pzgik_descriptionreference_href,dt_pzgik_descriptionreference_title,dt_pzgik_descriptionreference_nilreason,dt_pzgik_identifier_codespace,dt_pzgik_identifier,dt_pzgik_name,dt_pzgik_relatedtime,dt_pzgik_timeposition_frame,dt_pzgik_timeposition_calendareraname,dt_pzgik_timeposition_indeterminateposition,dt_pzgik_timeposition,wlk_pliku_mb,JPT_KOD_JE,JPT_SJR_KO,JPT_NAZWA_,JPT_POWIER,JPT_ORGAN_,JPT_KOD__1,JPT_NAZWA1,JPT_ORGAN1,JPT_WAZNA_,IIP_PRZEST,IIP_IDENTY,JPT_KJ_IIP,JPT_KJ_I_1,JPT_KJ_I_2,JPT_SPS_KO,JPT_POWI_1,JPT_KJ_I_3,JPT_JOR_ID,WERSJA_OD,WERSJA_DO,WAZNY_OD,WAZNY_DO,IIP_WERSJA,JPT_OPIS,JPT_ID,SHAPE_LENG,SHAPE_LE_1,SHAPE_AREA,layer,path
459,ggs23.68,SkorowidzOrtofomapy2023.1262441,,,,,,,,,,,,,N-34-49-D-d-4-4,2023,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.003.2023,,SkorowidzOrtofomapy2023.1262441.akt_data,,,,,,,,,,,,,,,,2023-04-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/78971/78971_1262441_N-34-49-D-d-4-4.tif,,SkorowidzOrtofomapy2023.1262441.dt_pzgik,,,,,,,,,,,,,,,,2024-03-04,32,226101_1,JEW,Gdańsk - gmina miejska,68295.0,,,,NZN,NZN,PL.PZGIK.200,2b194616-cbeb-49dc-b933-8e4c4d930183,EGIB,226101_1,,,0.0,,13136.0,2025-02-28T16:25:41,,2012-02-25T00:00:00,,2025-02-28T16:25:41,,2763400.0,2.00162354083,2.00162353976,0.09450928201,ggs23wew,C:/Users/admin/Downloads/ggs23wew.gml
463,ggs23.75,SkorowidzOrtofomapy2023.1262021,,,,,,,,,,,,,N-34-50-C-c-4-4,2023,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.003.2023,,SkorowidzOrtofomapy2023.1262021.akt_data,,,,,,,,,,,,,,,,2023-04-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/78971/78971_1262021_N-34-50-C-c-4-4.tif,,SkorowidzOrtofomapy2023.1262021.dt_pzgik,,,,,,,,,,,,,,,,2024-03-04,40,226101_1,JEW,Gdańsk - gmina miejska,68295.0,,,,NZN,NZN,PL.PZGIK.200,2b194616-cbeb-49dc-b933-8e4c4d930183,EGIB,226101_1,,,0.0,,13136.0,2025-02-28T16:25:41,,2012-02-25T00:00:00,,2025-02-28T16:25:41,,2763400.0,2.00162354083,2.00162353976,0.09450928201,ggs23wew,C:/Users/admin/Downloads/ggs23wew.gml
466,ggs23.79,SkorowidzOrtofomapy2023.1261434,,,,,,,,,,,,,N-34-50-C-d-3-4,2023,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.003.2023,,SkorowidzOrtofomapy2023.1261434.akt_data,,,,,,,,,,,,,,,,2023-05-11,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/78971/78971_1261434_N-34-50-C-d-3-4.tif,,SkorowidzOrtofomapy2023.1261434.dt_pzgik,,,,,,,,,,,,,,,,2024-03-04,37,226101_1,JEW,Gdańsk - gmina miejska,68295.0,,,,NZN,NZN,PL.PZGIK.200,2b194616-cbeb-49dc-b933-8e4c4d930183,EGIB,226101_1,,,0.0,,13136.0,2025-02-28T16:25:41,,2012-02-25T00:00:00,,2025-02-28T16:25:41,,2763400.0,2.00162354083,2.00162353976,0.09450928201,ggs23wew,C:/Users/admin/Downloads/ggs23wew.gml
467,ggs23.80,SkorowidzOrtofomapy2023.1261433,,,,,,,,,,,,,N-34-50-C-d-3-3,2023,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.003.2023,,SkorowidzOrtofomapy2023.1261433.akt_data,,,,,,,,,,,,,,,,2023-05-11,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/78971/78971_1261433_N-34-50-C-d-3-3.tif,,SkorowidzOrtofomapy2023.1261433.dt_pzgik,,,,,,,,,,,,,,,,2024-03-04,38,226101_1,JEW,Gdańsk - gmina miejska,68295.0,,,,NZN,NZN,PL.PZGIK.200,2b194616-cbeb-49dc-b933-8e4c4d930183,EGIB,226101_1,,,0.0,,13136.0,2025-02-28T16:25:41,,2012-02-25T00:00:00,,2025-02-28T16:25:41,,2763400.0,2.00162354083,2.00162353976,0.09450928201,ggs23wew,C:/Users/admin/Downloads/ggs23wew.gml
469,ggs23.88,SkorowidzOrtofomapy2023.1262002,,,,,,,,,,,,,N-34-62-A-a-2-2,2023,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.003.2023,,SkorowidzOrtofomapy2023.1262002.akt_data,,,,,,,,,,,,,,,,2023-04-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/78971/78971_1262002_N-34-62-A-a-2-2.tif,,SkorowidzOrtofomapy2023.1262002.dt_pzgik,,,,,,,,,,,,,,,,2024-03-04,40,226101_1,JEW,Gdańsk - gmina miejska,68295.0,,,,NZN,NZN,PL.PZGIK.200,2b194616-cbeb-49dc-b933-8e4c4d930183,EGIB,226101_1,,,0.0,,13136.0,2025-02-28T16:25:41,,2012-02-25T00:00:00,,2025-02-28T16:25:41,,2763400.0,2.00162354083,2.00162353976,0.09450928201,ggs23wew,C:/Users/admin/Downloads/ggs23wew.gml
472,ggs23.110,SkorowidzOrtofomapy2023.1262027,,,,,,,,,,,,,N-34-50-C-d-4-1,2023,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.003.2023,,SkorowidzOrtofomapy2023.1262027.akt_data,,,,,,,,,,,,,,,,2023-04-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/78971/78971_1262027_N-34-50-C-d-4-1.tif,,SkorowidzOrtofomapy2023.1262027.dt_pzgik,,,,,,,,,,,,,,,,2024-03-04,35,226101_1,JEW,Gdańsk - gmina miejska,68295.0,,,,NZN,NZN,PL.PZGIK.200,2b194616-cbeb-49dc-b933-8e4c4d930183,EGIB,226101_1,,,0.0,,13136.0,2025-02-28T16:25:41,,2012-02-25T00:00:00,,2025-02-28T16:25:41,,2763400.0,2.00162354083,2.00162353976,0.09450928201,ggs23wew,C:/Users/admin/Downloads/ggs23wew.gml
474,ggs23.126,SkorowidzOrtofomapy2023.1261369,,,,,,,,,,,,,N-34-62-A-b-1-1,2023,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.003.2023,,SkorowidzOrtofomapy2023.1261369.akt_data,,,,,,,,,,,,,,,,2023-05-11,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/78971/78971_1261369_N-34-62-A-b-1-1.tif,,SkorowidzOrtofomapy2023.1261369.dt_pzgik,,,,,,,,,,,,,,,,2024-03-04,36,226101_1,JEW,Gdańsk - gmina miejska,68295.0,,,,NZN,NZN,PL.PZGIK.200,2b194616-cbeb-49dc-b933-8e4c4d930183,EGIB,226101_1,,,0.0,,13136.0,2025-02-28T16:25:41,,2012-02-25T00:00:00,,2025-02-28T16:25:41,,2763400.0,2.00162354083,2.00162353976,0.09450928201,ggs23wew,C:/Users/admin/Downloads/ggs23wew.gml
475,ggs23.127,SkorowidzOrtofomapy2023.1261435,,,,,,,,,,,,,N-34-50-C-d-4-3,2023,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.003.2023,,SkorowidzOrtofomapy2023.1261435.akt_data,,,,,,,,,,,,,,,,2023-05-11,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/78971/78971_1261435_N-34-50-C-d-4-3.tif,,SkorowidzOrtofomapy2023.1261435.dt_pzgik,,,,,,,,,,,,,,,,2024-03-04,35,226101_1,JEW,Gdańsk - gmina miejska,68295.0,,,,NZN,NZN,PL.PZGIK.200,2b194616-cbeb-49dc-b933-8e4c4d930183,EGIB,226101_1,,,0.0,,13136.0,2025-02-28T16:25:41,,2012-02-25T00:00:00,,2025-02-28T16:25:41,,2763400.0,2.00162354083,2.00162353976,0.09450928201,ggs23wew,C:/Users/admin/Downloads/ggs23wew.gml
480,ggs23.187,SkorowidzOrtofomapy2023.1261991,,,,,,,,,,,,,N-34-50-C-a-3-2,2023,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.003.2023,,SkorowidzOrtofomapy2023.1261991.akt_data,,,,,,,,,,,,,,,,2023-04-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/78971/78971_1261991_N-34-50-C-a-3-2.tif,,SkorowidzOrtofomapy2023.1261991.dt_pzgik,,,,,,,,,,,,,,,,2024-03-04,33,226401_1,JEW,Sopot - gmina miejska,2776.0,,,,NZN,NZN,PL.PZGIK.200,f85c9c4d-4af9-4657-a741-911f29357430,EGIB,226401_1,,,0.0,,13136.0,2025-02-28T16:25:41,,2012-01-16T00:00:00,,2025-02-28T16:25:41,,2763853.0,0.31248057263,0.3124805755,0.00384339865,ggs23wew,C:/Users/admin/Downloads/ggs23wew.gml
481,ggs23.189,SkorowidzOrtofomapy2023.1261990,,,,,,,,,,,,,N-34-50-C-a-3-1,2023,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.003.2023,,SkorowidzOrtofomapy2023.1261990.akt_data,,,,,,,,,,,,,,,,2023-04-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/78971/78971_1261990_N-34-50-C-a-3-1.tif,,SkorowidzOrtofomapy2023.1261990.dt_pzgik,,,,,,,,,,,,,,,,2024-03-04,33,226401_1,JEW,Sopot - gmina miejska,2776.0,,,,NZN,NZN,PL.PZGIK.200,f85c9c4d-4af9-4657-a741-911f29357430,EGIB,226401_1,,,0.0,,13136.0,2025-02-28T16:25:41,,2012-01-16T00:00:00,,2025-02-28T16:25:41,,2763853.0,0.31248057263,0.3124805755,0.00384339865,ggs23wew,C:/Users/admin/Downloads/ggs23wew.gml
486,ggs23.201,SkorowidzOrtofomapy2023.1261980,,,,,,,,,,,,,N-34-50-A-c-3-3,2023,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.003.2023,,SkorowidzOrtofomapy2023.1261980.akt_data,,,,,,,,,,,,,,,,2023-04-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/78971/78971_1261980_N-34-50-A-c-3-3.tif,,SkorowidzOrtofomapy2023.1261980.dt_pzgik,,,,,,,,,,,,,,,,2024-03-04,32,226201_1,JEW,Gdynia - gmina miejska,39151.0,,,,NZN,NZN,PL.PZGIK.200,fd9d8f8a-63d8-4448-9d35-b05265e0f335,EGIB,226201_1,,,0.0,,13136.0,2025-02-28T16:25:41,,2012-01-12T00:00:00,,2025-02-28T16:25:41,,2763406.0,1.47016084487,1.47016083956,0.05432511825,ggs23wew,C:/Users/admin/Downloads/ggs23wew.gml
490,ggs23.206,SkorowidzOrtofomapy2023.1270860,,,,,,,,,,,,,N-34-49-B-d-4-4,2023,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.003.2023,,SkorowidzOrtofomapy2023.1270860.akt_data,,,,,,,,,,,,,,,,2023-04-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/78971/78971_1270860_N-34-49-B-d-4-4.tif,,SkorowidzOrtofomapy2023.1270860.dt_pzgik,,,,,,,,,,,,,,,,2024-03-04,32,226201_1,JEW,Gdynia - gmina miejska,39151.0,,,,NZN,NZN,PL.PZGIK.200,fd9d8f8a-63d8-4448-9d35-b05265e0f335,EGIB,226201_1,,,0.0,,13136.0,2025-02-28T16:25:41,,2012-01-12T00:00:00,,2025-02-28T16:25:41,,2763406.0,1.47016084487,1.47016083956,0.05432511825,ggs23wew,C:/Users/admin/Downloads/ggs23wew.gml
492,ggs23.212,SkorowidzOrtofomapy2023.1262399,,,,,,,,,,,,,N-34-49-D-b-2-2,2023,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.003.2023,,SkorowidzOrtofomapy2023.1262399.akt_data,,,,,,,,,,,,,,,,2023-04-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/78971/78971_1262399_N-34-49-D-b-2-2.tif,,SkorowidzOrtofomapy2023.1262399.dt_pzgik,,,,,,,,,,,,,,,,2024-03-04,32,226201_1,JEW,Gdynia - gmina miejska,39151.0,,,,NZN,NZN,PL.PZGIK.200,fd9d8f8a-63d8-4448-9d35-b05265e0f335,EGIB,226201_1,,,0.0,,13136.0,2025-02-28T16:25:41,,2012-01-12T00:00:00,,2025-02-28T16:25:41,,2763406.0,1.47016084487,1.47016083956,0.05432511825,ggs23wew,C:/Users/admin/Downloads/ggs23wew.gml
494,ggs23.214,SkorowidzOrtofomapy2023.1262400,,,,,,,,,,,,,N-34-49-D-b-2-3,2023,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.003.2023,,SkorowidzOrtofomapy2023.1262400.akt_data,,,,,,,,,,,,,,,,2023-04-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/78971/78971_1262400_N-34-49-D-b-2-3.tif,,SkorowidzOrtofomapy2023.1262400.dt_pzgik,,,,,,,,,,,,,,,,2024-03-04,35,226201_1,JEW,Gdynia - gmina miejska,39151.0,,,,NZN,NZN,PL.PZGIK.200,fd9d8f8a-63d8-4448-9d35-b05265e0f335,EGIB,226201_1,,,0.0,,13136.0,2025-02-28T16:25:41,,2012-01-12T00:00:00,,2025-02-28T16:25:41,,2763406.0,1.47016084487,1.47016083956,0.05432511825,ggs23wew,C:/Users/admin/Downloads/ggs23wew.gml
495,ggs23.216,SkorowidzOrtofomapy2023.1261986,,,,,,,,,,,,,N-34-50-C-a-1-1,2023,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.003.2023,,SkorowidzOrtofomapy2023.1261986.akt_data,,,,,,,,,,,,,,,,2023-04-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/78971/78971_1261986_N-34-50-C-a-1-1.tif,,SkorowidzOrtofomapy2023.1261986.dt_pzgik,,,,,,,,,,,,,,,,2024-03-04,34,226201_1,JEW,Gdynia - gmina miejska,39151.0,,,,NZN,NZN,PL.PZGIK.200,fd9d8f8a-63d8-4448-9d35-b05265e0f335,EGIB,226201_1,,,0.0,,13136.0,2025-02-28T16:25:41,,2012-01-12T00:00:00,,2025-02-28T16:25:41,,2763406.0,1.47016084487,1.47016083956,0.05432511825,ggs23wew,C:/Users/admin/Downloads/ggs23wew.gml
497,ggs23.219,SkorowidzOrtofomapy2023.1270826,,,,,,,,,,,,,N-34-50-A-c-3-1,2023,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.003.2023,,SkorowidzOrtofomapy2023.1270826.akt_data,,,,,,,,,,,,,,,,2023-04-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/78971/78971_1270826_N-34-50-A-c-3-1.tif,,SkorowidzOrtofomapy2023.1270826.dt_pzgik,,,,,,,,,,,,,,,,2024-03-04,32,226201_1,JEW,Gdynia - gmina miejska,39151.0,,,,NZN,NZN,PL.PZGIK.200,fd9d8f8a-63d8-4448-9d35-b05265e0f335,EGIB,226201_1,,,0.0,,13136.0,2025-02-28T16:25:41,,2012-01-12T00:00:00,,2025-02-28T16:25:41,,2763406.0,1.47016084487,1.47016083956,0.05432511825,ggs23wew,C:/Users/admin/Downloads/ggs23wew.gml
498,ggs23.221,SkorowidzOrtofomapy2023.1270858,,,,,,,,,,,,,N-34-49-B-d-4-2,2023,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.003.2023,,SkorowidzOrtofomapy2023.1270858.akt_data,,,,,,,,,,,,,,,,2023-04-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/78971/78971_1270858_N-34-49-B-d-4-2.tif,,SkorowidzOrtofomapy2023.1270858.dt_pzgik,,,,,,,,,,,,,,,,2024-03-04,34,226201_1,JEW,Gdynia - gmina miejska,39151.0,,,,NZN,NZN,PL.PZGIK.200,fd9d8f8a-63d8-4448-9d35-b05265e0f335,EGIB,226201_1,,,0.0,,13136.0,2025-02-28T16:25:41,,2012-01-12T00:00:00,,2025-02-28T16:25:41,,2763406.0,1.47016084487,1.47016083956,0.05432511825,ggs23wew,C:/Users/admin/Downloads/ggs23wew.gml
500,ggs23.226,SkorowidzOrtofomapy2023.1270855,,,,,,,,,,,,,N-34-49-B-d-2-4,2023,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.003.2023,,SkorowidzOrtofomapy2023.1270855.akt_data,,,,,,,,,,,,,,,,2023-04-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/78971/78971_1270855_N-34-49-B-d-2-4.tif,,SkorowidzOrtofomapy2023.1270855.dt_pzgik,,,,,,,,,,,,,,,,2024-03-04,35,226201_1,JEW,Gdynia - gmina miejska,39151.0,,,,NZN,NZN,PL.PZGIK.200,fd9d8f8a-63d8-4448-9d35-b05265e0f335,EGIB,226201_1,,,0.0,,13136.0,2025-02-28T16:25:41,,2012-01-12T00:00:00,,2025-02-28T16:25:41,,2763406.0,1.47016084487,1.47016083956,0.05432511825,ggs23wew,C:/Users/admin/Downloads/ggs23wew.gml
507,ggs23.238,SkorowidzOrtofomapy2023.1262401,,,,,,,,,,,,,N-34-49-D-b-2-4,2023,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.003.2023,,SkorowidzOrtofomapy2023.1262401.akt_data,,,,,,,,,,,,,,,,2023-04-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/78971/78971_1262401_N-34-49-D-b-2-4.tif,,SkorowidzOrtofomapy2023.1262401.dt_pzgik,,,,,,,,,,,,,,,,2024-03-04,36,226201_1,JEW,Gdynia - gmina miejska,39151.0,,,,NZN,NZN,PL.PZGIK.200,fd9d8f8a-63d8-4448-9d35-b05265e0f335,EGIB,226201_1,,,0.0,,13136.0,2025-02-28T16:25:41,,2012-01-12T00:00:00,,2025-02-28T16:25:41,,2763406.0,1.47016084487,1.47016083956,0.05432511825,ggs23wew,C:/Users/admin/Downloads/ggs23wew.gml
513,ggs23.246,SkorowidzOrtofomapy2023.1270857,,,,,,,,,,,,,N-34-49-B-d-4-1,2023,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.003.2023,,SkorowidzOrtofomapy2023.1270857.akt_data,,,,,,,,,,,,,,,,2023-04-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/78971/78971_1270857_N-34-49-B-d-4-1.tif,,SkorowidzOrtofomapy2023.1270857.dt_pzgik,,,,,,,,,,,,,,,,2024-03-04,32,226201_1,JEW,Gdynia - gmina miejska,39151.0,,,,NZN,NZN,PL.PZGIK.200,fd9d8f8a-63d8-4448-9d35-b05265e0f335,EGIB,226201_1,,,0.0,,13136.0,2025-02-28T16:25:41,,2012-01-12T00:00:00,,2025-02-28T16:25:41,,2763406.0,1.47016084487,1.47016083956,0.05432511825,ggs23wew,C:/Users/admin/Downloads/ggs23wew.gml
516,ggs23.249,SkorowidzOrtofomapy2023.1261987,,,,,,,,,,,,,N-34-50-C-a-1-3,2023,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.003.2023,,SkorowidzOrtofomapy2023.1261987.akt_data,,,,,,,,,,,,,,,,2023-04-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/78971/78971_1261987_N-34-50-C-a-1-3.tif,,SkorowidzOrtofomapy2023.1261987.dt_pzgik,,,,,,,,,,,,,,,,2024-03-04,36,226201_1,JEW,Gdynia - gmina miejska,39151.0,,,,NZN,NZN,PL.PZGIK.200,fd9d8f8a-63d8-4448-9d35-b05265e0f335,EGIB,226201_1,,,0.0,,13136.0,2025-02-28T16:25:41,,2012-01-12T00:00:00,,2025-02-28T16:25:41,,2763406.0,1.47016084487,1.47016083956,0.05432511825,ggs23wew,C:/Users/admin/Downloads/ggs23wew.gml
517,ggs23.250,SkorowidzOrtofomapy2023.1270824,,,,,,,,,,,,,N-34-50-A-c-1-3,2023,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.003.2023,,SkorowidzOrtofomapy2023.1270824.akt_data,,,,,,,,,,,,,,,,2023-04-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/78971/78971_1270824_N-34-50-A-c-1-3.tif,,SkorowidzOrtofomapy2023.1270824.dt_pzgik,,,,,,,,,,,,,,,,2024-03-04,34,226201_1,JEW,Gdynia - gmina miejska,39151.0,,,,NZN,NZN,PL.PZGIK.200,fd9d8f8a-63d8-4448-9d35-b05265e0f335,EGIB,226201_1,,,0.0,,13136.0,2025-02-28T16:25:41,,2012-01-12T00:00:00,,2025-02-28T16:25:41,,2763406.0,1.47016084487,1.47016083956,0.05432511825,ggs23wew,C:/Users/admin/Downloads/ggs23wew.gml
518,ggs23.252,SkorowidzOrtofomapy2023.1270859,,,,,,,,,,,,,N-34-49-B-d-4-3,2023,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.003.2023,,SkorowidzOrtofomapy2023.1270859.akt_data,,,,,,,,,,,,,,,,2023-04-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/78971/78971_1270859_N-34-49-B-d-4-3.tif,,SkorowidzOrtofomapy2023.1270859.dt_pzgik,,,,,,,,,,,,,,,,2024-03-04,26,226201_1,JEW,Gdynia - gmina miejska,39151.0,,,,NZN,NZN,PL.PZGIK.200,fd9d8f8a-63d8-4448-9d35-b05265e0f335,EGIB,226201_1,,,0.0,,13136.0,2025-02-28T16:25:41,,2012-01-12T00:00:00,,2025-02-28T16:25:41,,2763406.0,1.47016084487,1.47016083956,0.05432511825,ggs23wew,C:/Users/admin/Downloads/ggs23wew.gml
522,ggs23.259,SkorowidzOrtofomapy2023.1262398,,,,,,,,,,,,,N-34-49-D-b-2-1,2023,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.003.2023,,SkorowidzOrtofomapy2023.1262398.akt_data,,,,,,,,,,,,,,,,2023-04-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/78971/78971_1262398_N-34-49-D-b-2-1.tif,,SkorowidzOrtofomapy2023.1262398.dt_pzgik,,,,,,,,,,,,,,,,2024-03-04,32,226201_1,JEW,Gdynia - gmina miejska,39151.0,,,,NZN,NZN,PL.PZGIK.200,fd9d8f8a-63d8-4448-9d35-b05265e0f335,EGIB,226201_1,,,0.0,,13136.0,2025-02-28T16:25:41,,2012-01-12T00:00:00,,2025-02-28T16:25:41,,2763406.0,1.47016084487,1.47016083956,0.05432511825,ggs23wew,C:/Users/admin/Downloads/ggs23wew.gml
524,ggs23.276,SkorowidzOrtofomapy2023.1270856,,,,,,,,,,,,,N-34-49-B-d-3-4,2023,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.003.2023,,SkorowidzOrtofomapy2023.1270856.akt_data,,,,,,,,,,,,,,,,2023-04-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/78971/78971_1270856_N-34-49-B-d-3-4.tif,,SkorowidzOrtofomapy2023.1270856.dt_pzgik,,,,,,,,,,,,,,,,2024-03-04,28,226201_1,JEW,Gdynia - gmina miejska,39151.0,,,,NZN,NZN,PL.PZGIK.200,fd9d8f8a-63d8-4448-9d35-b05265e0f335,EGIB,226201_1,,,0.0,,13136.0,2025-02-28T16:25:41,,2012-01-12T00:00:00,,2025-02-28T16:25:41,,2763406.0,1.47016084487,1.47016083956,0.05432511825,ggs23wew,C:/Users/admin/Downloads/ggs23wew.gml
525,ggs23.280,SkorowidzOrtofomapy2023.1262505,,,,,,,,,,,,,N-34-49-B-d-3-2,2023,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.003.2023,,SkorowidzOrtofomapy2023.1262505.akt_data,,,,,,,,,,,,,,,,2023-04-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/78971/78971_1262505_N-34-49-B-d-3-2.tif,,SkorowidzOrtofomapy2023.1262505.dt_pzgik,,,,,,,,,,,,,,,,2024-03-04,32,226201_1,JEW,Gdynia - gmina miejska,39151.0,,,,NZN,NZN,PL.PZGIK.200,fd9d8f8a-63d8-4448-9d35-b05265e0f335,EGIB,226201_1,,,0.0,,13136.0,2025-02-28T16:25:41,,2012-01-12T00:00:00,,2025-02-28T16:25:41,,2763406.0,1.47016084487,1.47016083956,0.05432511825,ggs23wew,C:/Users/admin/Downloads/ggs23wew.gml
526,ggs23.281,SkorowidzOrtofomapy2023.1262395,,,,,,,,,,,,,N-34-49-D-b-1-2,2023,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.003.2023,,SkorowidzOrtofomapy2023.1262395.akt_data,,,,,,,,,,,,,,,,2023-04-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/78971/78971_1262395_N-34-49-D-b-1-2.tif,,SkorowidzOrtofomapy2023.1262395.dt_pzgik,,,,,,,,,,,,,,,,2024-03-04,32,226201_1,JEW,Gdynia - gmina miejska,39151.0,,,,NZN,NZN,PL.PZGIK.200,fd9d8f8a-63d8-4448-9d35-b05265e0f335,EGIB,226201_1,,,0.0,,13136.0,2025-02-28T16:25:41,,2012-01-12T00:00:00,,2025-02-28T16:25:41,,2763406.0,1.47016084487,1.47016083956,0.05432511825,ggs23wew,C:/Users/admin/Downloads/ggs23wew.gml
529,ggs24.28,SkorowidzOrtofomapy2024.1322829,,,,,,,,,,,,,N-34-49-D-d-2-4,2024,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GK-FOTO.6201.26.2024,,SkorowidzOrtofomapy2024.1322829.akt_data,,,,,,,,,,,,,,,,2024-09-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/81010/81010_1322829_N-34-49-D-d-2-4.tif,,SkorowidzOrtofomapy2024.1322829.dt_pzgik,,,,,,,,,,,,,,,,2024-12-19,1092,226101_1,JEW,Gdańsk - gmina miejska,68295.0,,,,NZN,NZN,PL.PZGIK.200,2b194616-cbeb-49dc-b933-8e4c4d930183,EGIB,226101_1,,,0.0,,13136.0,2025-02-28T16:25:41,,2012-02-25T00:00:00,,2025-02-28T16:25:41,,2763400.0,2.00162354083,2.00162353976,0.09450928201,ggs24wew,C:/Users/admin/Downloads/ggs24wew.gml
